0.000000000000000e+00	-9.500232e-05
1.041666000000177e-06	-9.498381e-05
3.124998000000531e-06	-9.494666e-05
7.291662000000372e-06	-9.487174e-05
1.562499000000005e-05	-9.471989e-05
4.389878142857159e-05	-9.418550e-05
7.217257285714312e-05	-9.362059e-05
1.004463642857147e-04	-9.302514e-05
1.287201557142862e-04	-9.239917e-05
1.569939471428577e-04	-9.174266e-05
1.852677385714292e-04	-9.105562e-05
2.135415300000007e-04	-9.033804e-05
2.760414900000010e-04	-8.863905e-05
3.385414500000012e-04	-8.680718e-05
4.010414100000015e-04	-8.484243e-05
4.635413700000017e-04	-8.274479e-05
5.260413300000019e-04	-8.051428e-05
5.885412900000022e-04	-7.815089e-05
6.510412500000022e-04	-7.565461e-05
6.614579100000023e-04	-7.522853e-05
6.822912300000024e-04	-7.436658e-05
6.927078900000024e-04	-7.393075e-05
7.135412100000025e-04	-7.304948e-05
7.358626242857169e-04	-7.209066e-05
7.581840385714312e-04	-7.111809e-05
7.805054528571456e-04	-7.013178e-05
8.028268671428599e-04	-6.913172e-05
8.251482814285743e-04	-6.811791e-05
8.474696957142887e-04	-6.709036e-05
8.697911100000030e-04	-6.604906e-05
8.906244300000031e-04	-6.506604e-05
9.010410900000031e-04	-6.457037e-05
9.114577500000031e-04	-6.407195e-05
9.218744100000032e-04	-6.357081e-05
9.322910700000032e-04	-6.306699e-05
9.531243900000033e-04	-6.205136e-05
9.843743700000034e-04	-6.050835e-05
1.015624350000003e-03	-5.894064e-05
1.046874330000004e-03	-5.735262e-05
1.078124310000004e-03	-5.574428e-05
1.109374290000004e-03	-5.411562e-05
1.140624270000004e-03	-5.246664e-05
1.171874250000004e-03	-5.079735e-05
1.203124230000004e-03	-4.910774e-05
1.223957550000004e-03	-4.797272e-05
1.244790870000004e-03	-4.683008e-05
1.322171772857147e-03	-4.248945e-05
1.399552675714291e-03	-3.809268e-05
1.476933578571434e-03	-3.363976e-05
1.554314481428577e-03	-2.913071e-05
1.631695384285720e-03	-2.456551e-05
1.709076287142863e-03	-1.994416e-05
1.786457190000006e-03	-1.526668e-05
1.822171452857149e-03	-1.311700e-05
1.857885715714292e-03	-1.097203e-05
1.893599978571435e-03	-8.831765e-06
1.929314241428578e-03	-6.696215e-06
1.965028504285721e-03	-4.565376e-06
2.000742767142864e-03	-2.439248e-06
2.036457030000007e-03	-3.178308e-07
2.064730821428579e-03	1.353199e-06
2.093004612857150e-03	3.013584e-06
2.121278404285722e-03	4.663324e-06
2.149552195714293e-03	6.302418e-06
2.177825987142865e-03	7.930868e-06
2.206099778571436e-03	9.548672e-06
2.234373570000008e-03	1.115583e-05
2.244790230000008e-03	1.174317e-05
2.255206890000008e-03	1.232841e-05
2.265623550000008e-03	1.291148e-05
2.276040210000008e-03	1.349231e-05
2.286456870000008e-03	1.407082e-05
2.296873530000008e-03	1.464694e-05
2.307290190000008e-03	1.522059e-05
2.328123510000008e-03	1.636015e-05
2.338540170000008e-03	1.692589e-05
2.348956830000008e-03	1.748882e-05
2.359373490000008e-03	1.804886e-05
2.369790150000008e-03	1.860590e-05
2.380206810000008e-03	1.915985e-05
2.390623470000008e-03	1.971061e-05
2.401040130000008e-03	2.025808e-05
2.411456790000008e-03	2.080215e-05
2.421873450000008e-03	2.134270e-05
2.432290110000008e-03	2.187964e-05
2.442706770000008e-03	2.241282e-05
2.453123430000008e-03	2.294214e-05
2.463540090000008e-03	2.346745e-05
2.473956750000009e-03	2.398864e-05
2.484373410000009e-03	2.450555e-05
2.494790070000009e-03	2.501803e-05
2.505206730000009e-03	2.552594e-05
2.515623390000009e-03	2.602912e-05
2.526040050000009e-03	2.652739e-05
2.536456710000009e-03	2.702058e-05
2.546873370000009e-03	2.750851e-05
2.557290030000009e-03	2.799098e-05
2.567706690000009e-03	2.846779e-05
2.578123350000009e-03	2.893871e-05
2.588540010000009e-03	2.940353e-05
2.598956670000009e-03	2.986201e-05
2.609373330000009e-03	3.031388e-05
2.619789990000009e-03	3.075889e-05
2.630206650000009e-03	3.119674e-05
2.640623310000009e-03	3.162713e-05
2.651039970000009e-03	3.204975e-05
2.661456630000009e-03	3.246424e-05
2.671873290000009e-03	3.287025e-05
2.682289950000009e-03	3.326739e-05
2.692706610000009e-03	3.365523e-05
2.703123270000009e-03	3.403334e-05
2.723956590000009e-03	3.475839e-05
2.744789910000009e-03	3.543828e-05
2.765623230000010e-03	3.606804e-05
2.796873210000010e-03	3.690576e-05
2.828123190000010e-03	3.759329e-05
2.850444604285724e-03	3.791175e-05
2.872766018571438e-03	3.816421e-05
2.895087432857153e-03	3.835068e-05
2.917408847142867e-03	3.847117e-05
2.939730261428582e-03	3.852566e-05
2.962051675714296e-03	3.851416e-05
2.984373090000010e-03	3.843668e-05
3.011158787142868e-03	3.843846e-05
3.037944484285725e-03	3.844032e-05
3.064730181428582e-03	3.844226e-05
3.091515878571439e-03	3.844428e-05
3.118301575714297e-03	3.844637e-05
3.145087272857154e-03	3.844853e-05
3.171872970000011e-03	3.845077e-05
3.192706290000011e-03	3.845256e-05
3.203122950000011e-03	3.845346e-05
3.213539610000011e-03	3.845437e-05
3.223956270000011e-03	3.845529e-05
3.234372930000011e-03	3.845622e-05
3.244789590000011e-03	3.845716e-05
3.255206250000011e-03	3.845811e-05
3.265622910000011e-03	3.845906e-05
3.276039570000011e-03	3.846003e-05
3.286456230000011e-03	3.846100e-05
3.296872890000011e-03	3.846198e-05
3.307289550000011e-03	3.846296e-05
3.317706210000011e-03	3.846396e-05
3.328122870000011e-03	3.846495e-05
3.338539530000012e-03	3.846596e-05
3.348956190000012e-03	3.846697e-05
3.359372850000012e-03	3.846800e-05
3.369789510000012e-03	3.846902e-05
3.380206170000012e-03	3.847005e-05
3.390622830000012e-03	3.847109e-05
3.401039490000012e-03	3.847213e-05
3.411456150000012e-03	3.847318e-05
3.421872810000012e-03	3.847423e-05
3.432289470000012e-03	3.847529e-05
3.442706130000012e-03	3.847636e-05
3.453122790000012e-03	3.847743e-05
3.463539450000012e-03	3.847850e-05
3.484372770000012e-03	3.848066e-05
3.505206090000012e-03	3.848284e-05
3.526039410000012e-03	3.848504e-05
3.557289390000012e-03	3.848835e-05
3.578122710000012e-03	3.849058e-05
3.598956030000012e-03	3.849282e-05
3.619789350000012e-03	3.849506e-05
3.640622670000013e-03	3.849731e-05
3.661455990000013e-03	3.849957e-05
3.682289310000013e-03	3.850184e-05
3.703122630000013e-03	3.850411e-05
3.764134495714299e-03	3.851085e-05
3.825146361428585e-03	3.851751e-05
3.886158227142871e-03	3.852411e-05
3.947170092857157e-03	3.853064e-05
